title,url,descriptions
Narayan Singh Pun,https://en.wikipedia.org/wiki/Narayan_Singh_Pun,"Narayan Singh Pun (: ) (died February 21 2008 in  ) was a  politician. Prior to starting his political career he had been a helicopter pilot and  in the .
He was elected to the  in the  on behalf of the . He was later expelled from the party on the grounds of collaborating with the . He later founded the .
Pun founded  in 2001.
Narayan Singh Pun died at a hospital in New Delhi India on February 21 2008 from an infection that had emerged after a kidney transplant. He was 59 years old."
Sunil Prajapati,https://en.wikipedia.org/wiki/Sunil_Prajapati,"Sunil Prajapati (: ) is a  politician who is the current  of  belonging to the .
In the  Prajapati contested the  constituency. He finished second with 13432 votes.
After the fall of 's direct rule in 2006 Prajapati was nominated to the . Prajapati became a member of the .
In April 2008 he won the  seat in the ."
Barsaman Pun,https://en.wikipedia.org/wiki/Barsaman_Pun,"Barsaman Pun also known by his nom de guerre  is a Nepali communist politician and former Minister for Energy Water Resources and Irrigation. He is also a member of the Standing Committee in . He has previously served as Minister of Finance and Minister of Peace and Reconstruction. He was a leader of the  during the insurgency period and served as one of 4 deputy commanders of .
He commanded the attack on Holeri police station on February 13 1996 which marked the beginning of the civil war. He was appointed as Eastern divisional commander following the 2002 central committee meeting. Some of the battles he commanded in this capacity include the attack at   in September 2002 which led to the death of 49 policemen and the attack on  barracks in May 2005. He was appointed as a deputy commander of  at the Chunbang conference in 2005.
Following the Second People's movement and  Pun transitioned into politics. He was elected to the first Constituent assembly from Lalitpur-1. He contested the second Constituent assembly from Morang in line with the party policy of top Maoist leaders to contest the election from the Terai belt. However he came in third place behind then Congress District Chairman Dik Bahadur Limbu and CPN-UML candidate Ghanashyam Khatiwada. He contested the 2017 House of Representatives election from his home district Rolpa and was elected to Parliament.
MCC began developing the compact at the request of Nepal in 2012 when  was prime minister and Barsaman Pun was finance minister of Nepal.
The compact was taken to parliament for ratification on 15 July 2019 when  was prime minister and Barsaman Pun was energy minister of Nepal.






He is married to  a fellow communist politician and former speaker of the Legislature-Parliament."
Surya Prasad Pradhan,https://en.wikipedia.org/wiki/Surya_Prasad_Pradhan,Surya Prasad Pradhan is a  politician. He was elected to the  in the  on behalf of the . Pradhan is the NC candidate in the Rupandehi-4 constituency for the .
Bhimsen Das Pradhan,https://en.wikipedia.org/wiki/Bhimsen_Das_Pradhan,Bhimsen Das Pradhan (: ) is a member of . He won Kathmandu–6 seat in  from . On 26 July 2017 he was appointed Defence Minister of Nepal by .
Purusottam Poudel,https://en.wikipedia.org/wiki/Purusottam_Poudel,"Purusottam Poudel a member of  assumed the post of the  on 25 February 2014 under -led government.
He is also a member of the . He won the Bara–6 seat in  from the .
He was very active leader since from his childhood during while he used to study in gaurishankar school nijgadh bara ."
Sahana Pradhan,https://en.wikipedia.org/wiki/Sahana_Pradhan,"Sahana Pradhan (17 June 1927 – 22 September 2014) was a  politician from a  family in . She resigned as Minister of Foreign Affairs of Nepal on April 16 2008. She also served as  of Nepal within the  of   from 2007 to 2008.
Pradhan was married to communist stalwart  and was a leading figure in his . When Pushpa Lal died in 1978  became party leader. In 1986 Pradhan became the leader of the party. In 1987 the party merged with 's faction forming the 
When the CPN(UML) was divided in 1998 Pradhan sided with the break-away faction. She became chairperson of . However in 2002 CPN(ML) merged back into CPN(UML).
At the 2003 7th conference of CPN(UML) Pradhan was reelected to the Central Committee.
Pradhan was the number two candidate of CPN(UML) in the  list for the .
Sahara pradhan died of a brain hemorrhage on 22 September 2014 at the age of 87 in the Vayodha Hospital in Kathmandu."
Prakash Sharma Poudel,https://en.wikipedia.org/wiki/Prakash_Sharma_Poudel,Prakash Sharma Poudel (: ) is a member of . He won Baglung–2 seat in CA assembly 2013 from . He was defeated in the December 2017 election.
Shankar Pokharel,https://en.wikipedia.org/wiki/Shankar_Pokhrel,Shankar Pokharel (: ) (born 1964) is the former  of . He was elected as the central secretary of  from 1998 to 2008.
Ram Chandra Poudel,https://en.wikipedia.org/wiki/Ram_Chandra_Poudel,"Ram Chandra Poudel (: ; born 15 October 1944) is a  politician serving as the third  in office since 13 March 2023.
A former senior leader of the  Poudel previously served as the speaker of the  from 1994 to 1999 and was the  and  from 1999 to 2002. First elected to  in  he served in numerous other ministerial positions and was the Leader of Opposition from 2009 to 2013 as the parliamentary party leader of the Nepali Congress.
Ram Chandra Poudel was born on 15 October 1944 in a Brahmin farming family in the remote village of  located in the present-day  of . He completed his secondary education () from Nandi Ratri Secondary School in Kathmandu and studied  at the  from 1963 to 1967. He also completed a  in  from the  in 1970 appearing in his examinations while being detained in prison for anti-Panchayat activities.
Poudel got into politics aged just 16 when he joined the protests and movement against the  of the  and imposition of  by  in December 1960 and participated in numerous Congress-led armed struggles for the restoration of democracy in the 1960s. A key campaigner for the students’ movement in Nepal he was elected president of the student union at the Saraswati Campus in 1967 and elected general secretary of the Democratic Socialist Youth League in 1968. Poudel took initiatives in organizing the  the Congress party’s student wing established in 1970 and was the union's founding central committee member.
Poudel entered into mainstream party politics in 1977 when he was elected member of the Nepali Congress Tanahun district committee. He was elected vice-president of the district committee in 1979 and president in 1980. Poudel was appointed coordinator of the Nepali Congress's Central Publicity Committee in 1983 and was appointed member of the party's central committee and chief of the party's central level publicity bureau in 1987.
Poudel was first elected to parliament from  in the  and served as the Minister for Local Development and Agriculture from May 1991 to 1994.
In the  he switched seats and was elected from  a seat he then held consecutively until 2017. Poudel was elected speaker of the House of Representatives following the election and served until 1999. Following the  he was appointed deputy prime minister and Minister for Home Affairs and he served in those positions until 2002.
Poudel was elected general secretary of the Nepali Congress following the party's general convention in 2006. He played an important role in the peace process as the coordinator of the Peace Secretariat after the end of the civil war and served as the Minister for Peace and Reconstruction from 2007 to 2008. Poudel was elected vice-president of the Nepali Congress in 2008 and defeated former prime minister  to become Congress' parliamentary party leader following the . Poudel contested the prime ministerial election in parliament in 2010 but was not elected even after 17 rounds of election. He served as the Congress party's acting president after the death of  in 2016 but was defeated by Deuba in the party's 13th general convention later in the year.
Having decided to switch back to his old seat of Tanahun 1 Poudel was defeated by  of the CPN (UML) in the . He remained active in party politics and was elected from Tanahun 1 in the .
Poudel spent over 15 years as a prisoner of conscience on various occasions mostly for being an opponent of the panchayat system. He was detained on the following occasions:
Poudel was the candidate from Nepali Congress and its 10-party alliance for the 2023 presidential election and was  defeating former speaker  of the . He disassociated himself from all party responsibilities and resigned as an active member of the Nepali Congress after being elected president. Poudel resigned as member of Parliament before assuming office as president on 13 March 2023.
Poudel is married to Savita Poudel and the couple have five children: four daughters and one son.
Poudel is an active writer and his political and theoretical affairs are frequently published in national vernaculars including:
Poudel received the  for an article titled ""Human Rights Condition in Nepal"" in 1987."
